time,distance_z,velocity_z,almost_fall
70.98435998,2.225320921,0.235612214,0
71.11673808,2.227514517,0.211023136,0
71.20939708,2.229921301,0.175561453,0
71.3159771,2.232240521,0.236679178,0
71.41073608,2.233054763,0.085808561,0
71.51262903,2.233469207,0.03421859,0
71.59070706,2.233010662,-0.053276421,0
71.71334505,2.233438213,0.043107621,0
71.80000806,2.234437223,0.079964742,0
71.90984297,2.23845281,0.401971208,0
71.98438907,2.241848318,0.567402132,0
72.08858514,2.241722296,-0.020647454,0
72.18868208,2.241530905,-0.026937996,0
72.31598496,2.241109943,-0.042545587,0
72.40904307,2.240649758,-0.048988769,0
72.50343204,2.240565991,-0.008917372,0
72.59183002,2.24108116,0.054841983,0
72.68728304,2.241620771,0.075949458,0
72.81149602,2.241729636,0.006804957,0
72.89751697,2.24007318,-0.186264904,0
73.01907396,2.239194206,-0.074478464,0
73.08280516,2.239395717,0.033539626,0
73.19175911,2.240318713,0.074448607,0
73.29502797,2.241228525,0.074531803,0
73.4189291,2.241959894,0.040204226,0
73.48356509,2.242060581,0.015699394,0
73.61939216,2.242086142,0.001967126,0
73.68369603,2.242223132,0.016094606,0
73.79147816,2.243301355,0.11003394,0
73.88239813,2.244443672,0.156576024,0
74.01850009,2.244581856,0.011522612,0
74.11921597,2.244838798,0.021214403,0
74.19599104,2.242554151,-0.192034189,0
74.31708503,2.239637301,-0.245173395,0
74.38267303,2.236192085,-0.594661985,0
74.504354,2.234427123,-0.111655923,0
74.58348703,2.235718905,0.18683199,0
74.69959116,2.236115362,0.026104557,0
74.81620502,2.236424372,0.030640304,0
74.88430095,2.236824771,0.063373316,0
74.98336005,2.23653795,-0.048704974,0
75.09384513,2.236510837,-0.002399168,0
75.198282,2.237160097,0.05277503,0
75.28793097,2.238201425,0.139097011,0
75.38600397,2.239523727,0.23205599,0
75.48364711,2.240028343,0.074263674,0
75.59218502,2.236817467,-0.41059121,0
75.68264604,2.232412333,-0.748035206,0
75.79436803,2.230038663,-0.299876318,0
75.89001608,2.229029875,-0.150575211,0
75.99586916,2.227577028,-0.177141946,0
76.10025406,2.225587914,-0.24610473,0
76.18886614,2.223984022,-0.165287706,0
76.2893641,2.219919565,-0.484305936,0
76.39504194,2.217660028,-0.165107735,0
76.51221609,2.216991468,-0.054768403,0
76.60621595,2.216769629,-0.024680672,0
76.70108509,2.218483573,0.161546131,0
76.79951715,2.220351337,0.158261985,0
76.91412997,2.220440583,0.00919713,0
77.01662207,2.219185687,-0.115173156,0
77.11213493,2.21761728,-0.16867632,0
77.18492103,2.216219807,-0.181468349,0
77.31433916,2.215661905,-0.052584497,0
77.39121413,2.215189473,-0.048212251,0
77.51643014,2.21213338,-0.308871876,0
77.61211896,2.210154866,-0.176563564,0
77.691365,2.207448482,-0.291061518,0
77.78304005,2.206080043,-0.224204989,0
77.88290095,2.205430771,-0.108065167,0
78.01877594,2.205129933,-0.01535048,0
78.08763695,2.207532962,0.270215418,0
78.21851611,2.209728729,0.13644024,0
78.28247714,2.20943951,-0.046656639,0
78.38438511,2.207925662,-0.216707805,0
78.48334312,2.208472237,0.066642396,0
78.58982897,2.209564009,0.114767537,0
78.6868341,2.210882132,0.160715452,0
78.78593516,2.214499156,0.447519069,0
78.88295293,2.216832528,0.388367887,0
78.98292303,2.218544305,0.28490927,0
79.08225393,2.217008968,-0.255542394,0
79.18338299,2.215243303,-0.217815747,0
79.28394413,2.213221679,-0.32118586,0
79.38783407,2.213013327,-0.02783102,0
79.48380709,2.211897969,-0.143062706,0
79.61347795,2.211178357,-0.060975174,0
79.71786308,2.211029854,-0.012261162,0
79.79807806,2.211111394,0.007844104,0
79.91293311,2.211069551,-0.00377417,0
80.01297712,2.213843426,0.269316478,0
80.0901351,2.215618829,0.261283524,0
80.20101404,2.217590797,0.219390853,0
80.29300213,2.218338972,0.092568515,0
80.40306997,2.218372011,0.003032288,0
80.48379397,2.218674656,0.045173898,0
80.60335112,2.218952877,0.031971054,0
80.69893312,2.219583231,0.070129796,0
80.79045916,2.219889142,0.034771969,0
80.89700294,2.218097912,-0.235516135,0
80.99047112,2.215553353,-0.335617995,0
81.09080505,2.214190089,-0.183856744,0
81.20003104,2.212737723,-0.177083216,0
81.29573894,2.211222467,-0.161305731,0
81.38701797,2.209699626,-0.241941589,0
81.48437905,2.208019362,-0.26594484,0
81.58465695,2.206573617,-0.244511889,0
81.70006394,2.205833788,-0.082091743,0
81.78521109,2.205348422,-0.07143052,0
81.88292813,2.206292634,0.152319635,0
81.98285913,2.207956227,0.276889568,0
82.08372712,2.209879714,0.310295708,0
82.1838131,2.211365517,0.224978698,0
82.31310201,2.211915291,0.041925782,0
82.384027,2.21278224,0.147216441,0
82.51354098,2.215334893,0.257990488,0
82.60903215,2.21943643,0.33599789,0
82.68207002,2.223634409,0.701497968,0
82.81276703,2.227084807,0.344571926,0
82.91260815,2.230332606,0.327457993,0
83.01274395,2.233446623,0.302341103,0
83.10803294,2.236585959,0.285625411,0
83.212322,2.240182286,0.36700944,0
83.2909441,2.244337927,0.461111614,0
83.41364908,2.249878765,0.554652954,0
83.51107407,2.254750761,0.52939462,0
83.61041403,2.257495777,0.221412207,0
83.71512508,2.259943005,0.271545443,0
83.78272295,2.262803132,0.468603211,0
83.88608003,2.268085876,0.714755874,0
83.9956181,2.273542727,0.436788073,0
84.11608815,2.281358206,0.782350717,0
84.18957996,2.28715966,0.645439226,0
84.29581714,2.293230977,0.625674465,0
84.3891201,2.29762546,0.482507796,0
84.506284,2.302303788,0.549645094,0
84.59353209,2.306676204,0.534671758,0
84.68947005,2.310859593,0.590788091,0
84.78572702,2.31485409,0.61370452,0
84.90402412,2.317578995,0.283599965,0
84.98396111,2.317778958,0.033282014,0
85.08925009,2.316042351,-0.175092706,0
85.20705009,2.31528815,-0.088609276,0
85.2840271,2.316132159,0.120409244,0
85.41315508,2.316717799,0.057525834,0
85.51072502,2.316047251,-0.076219003,0
85.60809207,2.314907469,-0.116316134,0
85.68450403,2.313280333,-0.21129115,0
85.78413296,2.311747052,-0.222527496,0
85.88285804,2.310065952,-0.27119401,0
85.99744105,2.308126594,-0.149252445,0
86.11204815,2.306147676,-0.208024678,0
86.18706703,2.304352642,-0.242868285,0
86.28441811,2.301363047,-0.446237455,0
86.41545701,2.295676202,-0.557298018,0
86.52278209,2.290527832,-0.43274208,0
86.615798,2.287405551,-0.31254881,0
86.71338105,2.284993238,-0.243806573,0
86.78292799,2.28235164,-0.441421043,0
86.88285804,2.279760296,-0.431304913,0
86.98291993,2.277106923,-0.448752099,0
87.113832,2.274138489,-0.282966202,0
87.18345809,2.271259661,-0.417808991,0
87.31630707,2.26851945,-0.21933739,0
87.40474606,2.266119453,-0.242561816,0
87.51774311,2.265265755,-0.088850347,0
87.60083604,2.263634799,-0.116338872,0
87.71814513,2.260636631,-0.245609922,0
87.78395414,2.256988838,-0.404760662,0
87.91887808,2.254594101,-0.194656103,0
87.98879695,2.253859709,-0.097786199,0
88.11839008,2.253529802,-0.027730084,0
88.18375707,2.252976184,-0.094009704,0
88.31836295,2.252875135,-0.008476578,0
88.40848207,2.253675051,0.065021122,0
88.51792812,2.254696601,0.083685344,0
88.58923006,2.257272847,0.303526988,0
88.71933198,2.260237077,0.239093846,0
88.81888199,2.263192752,0.238403821,0
88.88629413,2.265938047,0.301429429,0
88.99102211,2.266878045,0.087809263,0
89.09788108,2.265881408,-0.073336821,0
89.20236611,2.265361628,-0.061935125,0
89.32024693,2.264824355,-0.039259288,0
89.39997315,2.265389381,0.052781488,0
89.5190351,2.26607453,0.054842083,0
89.61296201,2.266862451,0.076499552,0
89.71234393,2.267695911,0.083431608,0
89.81407213,2.268897969,0.121489009,0
89.91596699,2.270748023,0.174767808,0
90.01664209,2.272209223,0.149117198,0
90.10837793,2.274364931,0.141941856,0
90.22316003,2.27639979,0.18354445,0
90.28334308,2.278395929,0.338963979,0
90.42192793,2.279596356,0.093067636,0
90.48230004,2.28041135,0.135648093,0
90.62566113,2.281306152,0.098247912,0
90.68931603,2.282893434,0.170706242,0
90.81847,2.284348647,0.08923398,0
90.88278008,2.285485993,0.186342766,0
91.01978016,2.286532336,0.118612997,0
91.08358216,2.287272403,0.121252649,0
91.22041798,2.288137635,0.076562146,0
91.28484797,2.289679457,0.23430685,0
91.41583014,2.291127419,0.146342056,0
91.51265001,2.293836259,0.282629232,0
91.61932206,2.295760781,0.15765687,0
91.71955395,2.296937388,0.097146604,0
91.81325412,2.298648747,0.146190607,0
91.90012908,2.300692611,0.193076347,0
92.01358414,2.30280775,0.209234305,0
92.11318207,2.304917582,0.147487922,0
92.19088697,2.306840879,0.226598152,0
92.28410816,2.308531655,0.277016666,0
92.38940716,2.309123076,0.063605204,0
92.50840497,2.309497973,0.037085667,0
92.58710313,2.309418811,-0.013663914,0
92.69597411,2.308063899,-0.118889394,0
92.80001211,2.305903686,-0.270465287,0
92.89152002,2.302883786,-0.342334597,0
92.98534513,2.298730562,-0.539315233,0
93.1099,2.294337635,-0.516114093,0
93.18477702,2.290064745,-0.628835086,0
93.30320001,2.285858096,-0.336716888,0
93.40437794,2.281589752,-0.427272859,0
93.50229001,2.277206752,-0.477496971,0
93.60328698,2.27035029,-0.752829434,0
93.68369102,2.264248017,-0.822983611,0
93.81320596,2.258997098,-0.413207339,0
93.88314795,2.254311334,-0.564756205,0
93.99212813,2.248814776,-0.384237266,0
94.08517599,2.244634879,-0.422451995,0
94.20760894,2.240615656,-0.236435386,0
94.28699493,2.235970121,-0.528043042,0
94.41309714,2.231024624,-0.392858255,0
94.48386598,2.22583999,-0.673248646,0
94.58276606,2.221097832,-0.818520677,0
94.68345213,2.216648713,-0.584983077,0
94.78440094,2.212108868,-0.641127506,0
94.88577604,2.206341491,-0.703201564,0
95.01343608,2.200435517,-0.427831645,0
95.11262107,2.195265642,-0.482940419,0
95.21244407,2.194031915,-0.120902537,0
95.31253505,2.193855081,-0.013315855,0
95.38345599,2.195140363,0.194615914,0
95.48375106,2.197082061,0.234025101,0
95.62003303,2.199363104,0.166389338,0
95.71733212,2.201097212,0.108396087,0
95.78513193,2.203354254,0.309369876,0
95.919276,2.207324615,0.205591368,0
95.98253798,2.211496801,0.694421308,0
96.08290505,2.217150436,0.898222123,0
96.18306303,2.221670385,0.806725149,0
96.29137397,2.225544044,0.371791848,0
96.38426208,2.228749932,0.492544632,0
96.49472904,2.232651883,0.336056887,0
96.58628011,2.234178995,0.227941982,0
96.69309902,2.235362088,0.101064191,0
96.79877496,2.236601784,0.185041437,0
96.88731313,2.236365426,-0.040796718,0
97.0004971,2.236183332,-0.018765549,0
97.08418512,2.237466799,0.217945451,0
97.19316816,2.23909826,0.214509186,0
97.28355694,2.240639545,0.230057647,0
97.41012907,2.244293729,0.281224901,0
97.50003314,2.247992193,0.500402597,0
97.58430314,2.251852873,0.448555818,0
97.68378115,2.253307319,0.18155923,0
97.80240297,2.255020882,0.19064204,0
97.91105008,2.256239437,0.143567177,0
97.98291993,2.257262169,0.131181907,0
98.11082006,2.257788164,0.057904987,0
98.20821404,2.257379385,-0.030079682,0
98.31078601,2.256680533,-0.077544859,0
98.38545394,2.255677989,-0.139237687,0
98.51669002,2.255605692,-0.007377926,0
98.58287811,2.256301273,0.120060817,0
98.71474195,2.256024293,-0.032910498,0
98.81215,2.255858493,-0.016756986,0
98.91344309,2.256515893,0.063827206,0
99.01218414,2.256607781,0.009025923,0
99.08216095,2.258609633,0.322937578,0
99.21784902,2.260930059,0.130288759,0
99.30152202,2.262281303,0.060615285,0
99.38304806,2.263157254,0.151193645,0
99.48347211,2.263112384,-0.007022306,0
99.596838,2.260603001,-0.207596012,0
99.68280911,2.258215391,-0.38516766,0
99.78440094,2.257696171,-0.05822913,0
99.88235211,2.25786329,0.027488113,0
99.98279405,2.258145916,0.04779919,0
100.1212401,2.258494368,0.03555994,0
100.183017,2.25916848,0.116355236,0
100.2830031,2.259196687,0.004694866,0
100.4147301,2.259148669,-0.004068777,0
100.5225019,2.26054188,0.103242957,0
100.616293,2.262364502,0.167278518,0
100.683111,2.265194736,0.472942737,0
100.8213181,2.26663575,0.114254317,0
100.8841331,2.266508714,-0.021927165,0
100.986686,2.266365157,-0.015438999,0
101.0900171,2.266187131,-0.019146043,0
101.2176731,2.267028474,0.053957969,0
101.2963011,2.267733961,0.062426727,0
101.3935561,2.268310332,0.067716313,0
101.4978421,2.269463368,0.133966282,0
101.5963681,2.270592484,0.137670311,0
101.6881471,2.271925172,0.16887303,0
101.8179932,2.274318473,0.194539363,0
101.8938501,2.276962158,0.261519366,0
102.0077531,2.280271404,0.327358085,0
102.0823472,2.282875664,0.420117584,0
102.2133021,2.284723973,0.139934512,0
102.2827911,2.284701293,-0.002664679,0
102.4099021,2.285246728,0.044769467,0
102.505862,2.286392252,0.074375768,0
102.6089361,2.28747934,0.083508804,0
102.682184,2.288577975,0.143105903,0
102.815624,2.290106488,0.119386323,0
102.9169981,2.291660431,0.152282912,0
102.982816,2.29293765,0.117222053,0
103.0906839,2.293565065,0.066791,0
103.218354,2.293314946,-0.015337335,0
103.2838211,2.293311089,-0.000665793,0
103.4030449,2.293815579,0.037920884,0
103.5216181,2.292693211,-0.113162254,0
103.6146882,2.290700821,-0.1556181,0
103.6818321,2.290081907,-0.103012421,0
103.783653,2.289399206,-0.087300403,0
103.8835871,2.289491347,0.01539705,0
104.0203471,2.289560779,0.008066957,0
104.0845881,2.288665048,-0.141772379,0
104.2223191,2.287704007,-0.098075323,0
104.3117352,2.286076651,-0.113950334,0
104.3821599,2.285902484,-0.028535562,0
104.5102241,2.28569465,-0.022124915,0
104.6186321,2.285482269,-0.016999761,0
104.703202,2.285347609,-0.00846783,0
104.8182759,2.283657131,-0.133277852,0
104.8866191,2.279884171,-0.502379094,0
104.9857411,2.27598813,-0.618983973,0
105.1187081,2.271904617,-0.343236398,0
105.187331,2.268788368,-0.35041546,0
105.318835,2.264908328,-0.315388893,0
105.389745,2.260649896,-0.462724354,0
105.5135231,2.255265341,-0.508658971,0
105.5862091,2.250343247,-0.819236447,0
105.7215981,2.246092351,-0.357305644,0
105.8190331,2.243076556,-0.253490179,0
105.917419,2.239199655,-0.328503025,0
105.9935551,2.236251337,-0.316269629,0
106.1178241,2.234009689,-0.167001003,0
106.205179,2.229542619,-0.580069558,0
106.321969,2.224847959,-0.3914678,0
106.4004381,2.220589309,-0.309032436,0
106.521884,2.218028675,-0.216971258,0
106.611943,2.216562983,-0.149575617,0
106.6902781,2.215038716,-0.155553226,0
106.8159921,2.214206906,-0.080760747,0
106.88235,2.212659563,-0.257540868,0
107.019645,2.211475849,-0.095477953,0
107.1186271,2.211735706,0.021455064,0
107.2155991,2.212249321,0.039239647,0
107.3235271,2.214288141,0.147693161,0
107.387599,2.217652881,0.495183963,0
107.4961741,2.220177937,0.219272256,0
107.5847921,2.222892258,0.372048668,0
107.7222021,2.224378718,0.082035053,0
107.7836502,2.226193507,0.232776031,0
107.900212,2.227970472,0.121783235,0
108.0122781,2.228720057,0.068796206,0
108.113518,2.22824046,-0.049915097,0
108.182833,2.226896906,-0.230953702,0
108.2818661,2.225348429,-0.26294685,0
108.415354,2.224694328,-0.066108388,0
108.4821911,2.223008183,-0.280642936,0
108.6030841,2.220963985,-0.177883586,0
108.683954,2.219427684,-0.16912636,0
108.802655,2.218533147,-0.064800649,0
108.8863101,2.216274285,-0.317931333,0
109.0124011,2.213378305,-0.292689685,0
109.082876,2.210327869,-0.509739305,0
109.18487,2.206819088,-0.593423148,0
109.285027,2.202774918,-0.52515416,0
109.4119611,2.196927462,-0.567731615,0
109.494467,2.189936736,-0.634658727,0
109.589354,2.18168941,-1.101649435,0
109.6852851,2.172695906,-1.473495642,0
109.7980561,2.165112613,-0.984725609,0
109.8829811,2.157451467,-1.212572643,0
109.9983301,2.149938134,-0.781965353,0
110.099503,2.142988096,-0.798645722,0
110.1831031,2.135649145,-1.03294602,0
110.290503,2.130080006,-0.579619446,0
110.4030991,2.125290954,-0.520381834,0
110.48348,2.122599078,-0.464631525,0
110.606385,2.119624679,-0.272987662,0
110.715059,2.118823615,-0.1066636,0
110.8068361,2.118678996,-0.012797006,0
110.9060831,2.119603856,0.108964781,0
111.0124412,2.121816051,0.212812271,0
111.082936,2.124538634,0.388413029,0
111.2177341,2.127218983,0.255504545,0
111.283206,2.129667046,0.409080494,0
111.4122481,2.132483338,0.234372653,0
111.482626,2.13473203,0.368425759,0
111.615191,2.138395256,0.370233342,0
111.6836162,2.143331746,0.726496171,0
111.7830281,2.148967252,0.606077578,0
111.9153211,2.156701029,0.71606643,0
111.9837952,2.16136706,0.792338194,0
112.0827241,2.165175312,0.633847885,0
112.182636,2.17097002,0.829514271,0
112.3152351,2.176521157,0.561039877,0
112.4181859,2.182161034,0.451438174,0
112.5182371,2.187753729,0.45460195,0
112.6191161,2.190831595,0.146698919,0
112.710937,2.19287592,0.179383331,0
112.7820342,2.192997157,0.020178774,0
112.889746,2.194651706,0.167221231,0
112.983804,2.195945301,0.193086458,0
113.0851212,2.198454383,0.348471979,0
113.2114191,2.198837669,0.038276582,0
113.311919,2.196495468,-0.236720549,0
113.403281,2.192237333,-0.36080633,0
113.5143321,2.18679672,-0.434658713,0
113.5985839,2.183230504,-0.282756032,0
113.6893439,2.181071811,-0.266300483,0
113.794039,2.179489403,-0.145231932,0
113.9054861,2.176348119,-0.264038071,0
114.0116351,2.171626081,-0.47268889,0
114.088383,2.166731586,-0.465510156,0
114.192199,2.162808442,-0.522376469,0
114.286376,2.159205518,-0.451097252,0
114.3958449,2.155271696,-0.532246742,0
114.4874811,2.155083739,-0.029306642,0
114.587517,2.156884179,0.310765166,0
114.6817141,2.1562466,-0.090959222,0
114.8120182,2.154524246,-0.226460002,0
114.885077,2.152456887,-0.304250217,0
115.0118091,2.15096336,-0.184244282,0
115.102535,2.151609857,0.072502756,0
115.182574,2.153618549,0.329104071,0
115.3134902,2.154908001,0.130321758,0
115.4119751,2.153772596,-0.106063079,0
115.516082,2.154791359,0.1049878,0
115.591888,2.156939145,0.197121825,0
115.7167501,2.160089713,0.254123839,0
115.7821732,2.164931672,0.681498195,0
115.9215951,2.170625783,0.452326373,0
116.018714,2.177123008,0.512243178,0
116.0835371,2.182580996,0.942076639,0
116.220109,2.187708622,0.427570955,0
116.3153141,2.191806545,0.409236598,0
116.4174871,2.196892833,0.41666867,0
116.5181601,2.203325726,0.523912822,0
116.6149471,2.207713047,0.422058716,0
116.682714,2.209911226,0.37327241,0
116.820905,2.213198994,0.278583833,0
116.9185212,2.217534517,0.361520913,0
117.0185289,2.222357348,0.408654943,0
117.1188211,2.227232833,0.34601124,0
117.2135301,2.231771742,0.463201053,0
117.2828829,2.236050343,0.657353692,0
117.412255,2.240082954,0.344480551,0
117.48353,2.243852148,0.554706847,0
117.585011,2.246481238,0.453794446,0
117.683672,2.248535677,0.285329171,0
117.7913671,2.251403975,0.278484099,0
117.885654,2.253652293,0.345425944,0
117.9875619,2.251922645,-0.187944804,0
118.0907462,2.248194215,-0.354606968,0
118.183095,2.246214771,-0.329460023,0
118.2940781,2.244927961,-0.088046819,0
118.396888,2.243224252,-0.207728879,0
118.484194,2.240871617,-0.373775257,0
118.5870161,2.235398018,-0.740578612,0
118.6842091,2.227682867,-1.119712499,0
118.8000929,2.222091558,-0.72605722,0
118.8830161,2.217901531,-0.697390716,0
119.020412,2.213542387,-0.33002849,0
119.104126,2.210215013,-0.339562476,0
119.184612,2.207337069,-0.471522357,0
119.2846091,2.203488093,-0.653594027,0
119.404326,2.198681604,-0.335997939,0
119.5086861,2.195443326,-0.324160412,0
119.6119311,2.192084545,-0.350441541,0
119.683037,2.190296619,-0.292933853,0
119.8123071,2.188471251,-0.180569491,0
119.916455,2.184691141,-0.357093066,0
120.015789,2.181683954,-0.234879976,0
120.091367,2.180512137,-0.14671517,0
120.188519,2.180133264,-0.040332672,0
120.316747,2.179933337,-0.012590905,0
120.3860919,2.181009305,0.123642016,0
120.48296,2.183069544,0.313089512,0
120.6213741,2.186443422,0.209335328,0
120.6830871,2.188028979,0.251905663,0
120.783807,2.188427361,0.064266825,0
120.9210351,2.189179264,0.063711299,0
120.9825921,2.190543938,0.227137142,0
121.0828362,2.194422476,0.635459711,0
121.1842492,2.197918066,0.514440985,0
121.289489,2.20092259,0.295126164,0
121.3820941,2.203462218,0.368580251,0
121.4851651,2.206213411,0.371039952,0
121.6111422,2.209218404,0.21147402,0
121.6837862,2.211505669,0.388400195,0
121.7866549,2.212373087,0.120470693,0
121.8823371,2.213688759,0.227091771,0
121.98174,2.213990422,0.049424493,0
122.117507,2.212600404,-0.11126258,0
122.182194,2.209264141,-0.546613391,0
122.2880621,2.205869313,-0.446361764,0
122.3847032,2.204790673,-0.180244855,0
122.520242,2.202744215,-0.140252726,0
122.586482,2.201512803,-0.146730533,0
122.7181191,2.199510159,-0.137926044,0
122.8136601,2.195946022,-0.289710795,0
122.918674,2.191749998,-0.283404148,0
122.9930611,2.187211141,-0.559922028,0
123.089226,2.182876121,-0.49814765,0
123.221061,2.17862733,-0.301025713,0
123.3180361,2.175833828,-0.232938281,0
123.4096131,2.173316748,-0.239396818,0
123.4822052,2.170263761,-0.49061905,0
123.600709,2.166759138,-0.364750672,0
123.69749,2.163536106,-0.388459116,0
123.8094761,2.159138378,-0.436061635,0
123.91028,2.154006619,-0.577055102,0
123.9846389,2.149944805,-0.676050896,0
124.0836551,2.145683881,-0.553300751,0
124.1925991,2.142187035,-0.32665549,0
124.2943761,2.138644659,-0.276681613,0
124.3888791,2.134594381,-0.579798595,0
124.514863,2.130066851,-0.447873546,0
124.5820601,2.128694079,-0.233110202,0
124.7155321,2.130210825,0.117591353,0
124.7823391,2.132497445,0.380586599,0
124.884351,2.134208886,0.25187024,0
124.9823961,2.134775531,0.092839143,0
125.123426,2.132339562,-0.238719499,0
125.1817071,2.131554588,-0.120601418,0
125.319454,2.132918309,0.132404134,0
125.3824601,2.134894365,0.335553861,0
125.4898601,2.138237689,0.374944316,0
125.5878861,2.14140707,0.372362673,0
125.692528,2.141187032,-0.022026385,0
125.78354,2.139825904,-0.230200937,0
125.8842661,2.139536887,-0.043762675,0
126.0217571,2.141377182,0.153149933,0
126.0834119,2.143234056,0.281165804,0
126.186538,2.145987545,0.348911541,0
126.31882,2.14592213,-0.00532761,0
126.3931811,2.145871206,-0.005196844,0
126.5181711,2.143777457,-0.163534797,0
126.60622,2.143090031,-0.05544761,0
126.692898,2.143150075,0.007428969,0
126.7926831,2.145060391,0.17845098,0
126.893651,2.146724838,0.163112079,0
126.993603,2.147554747,0.111925663,0
127.0960741,2.145820393,-0.195024378,0
127.183917,2.14372552,-0.304032293,0
127.295686,2.141200022,-0.265481323,0
127.384151,2.140724795,-0.077861211,0
127.5075641,2.141970638,0.143162912,0
127.5866971,2.144527371,0.189464866,0
127.6834919,2.146092933,0.256501723,0
127.7880352,2.144882579,-0.137576965,0
127.9141982,2.144592531,-0.026855408,0
127.9850521,2.144080296,-0.083924608,0
128.0897701,2.143919337,-0.019179326,0
128.1836669,2.147425861,0.468389433,0
128.296345,2.15111727,0.317923829,0
128.382726,2.151134197,0.002817356,0
128.516943,2.148226279,-0.22544713,0
128.5829511,2.145371867,-0.484707438,0
128.7140272,2.144468101,-0.082946823,0
128.7838562,2.145646185,0.184374677,0
128.897321,2.145908773,0.021511271,0
129.0032241,2.14543031,-0.033225514,0
129.119745,2.143226398,-0.134358694,0
129.1951489,2.139459387,-0.319191694,0
129.2836192,2.134282512,-0.783876803,0
129.4151301,2.130435697,-0.287094502,0
129.4821432,2.128096659,-0.360685072,0
129.5929301,2.127070246,-0.094203298,0
129.6856852,2.123717831,-0.48654148,0
129.783006,2.120535767,-0.538167073,0
129.9200141,2.116099308,-0.426785691,0
130.020911,2.111103662,-0.409243348,0
130.083209,2.107626755,-0.534183308,0
130.184165,2.104474872,-0.486027732,0
130.2835691,2.102705927,-0.294424343,0
130.3823941,2.099826764,-0.488910264,0
130.4837341,2.096588883,-0.532574912,0
130.589242,2.092714486,-0.38326411,0
130.688369,2.089778471,-0.381255121,0
130.783154,2.087501316,-0.339896029,0
130.913023,2.087782275,0.027793062,0
130.9914989,2.089272506,0.179611594,0
131.097054,2.090722965,0.21346191,0
131.184412,2.090444053,-0.04642215,0
131.2910171,2.090746085,0.03971194,0
131.387706,2.094907001,0.658571624,0
131.4835691,2.099829373,0.770370332,0
131.5996602,2.104758074,0.478529391,0
131.6919701,2.108755406,0.5050008,0
131.8185329,2.112890901,0.336153554,0
131.903271,2.117046782,0.345853694,0
131.9934721,2.120632999,0.322782976,0
132.113292,2.123383902,0.214862642,0
132.2136052,2.127595121,0.300905135,0
132.283649,2.131702591,0.488044676,0
132.4147031,2.133826533,0.250237649,0
132.485559,2.137835167,0.38125687,0
132.6227682,2.141059405,0.249971064,0
132.713424,2.143907767,0.200451257,0
132.791821,2.145938225,0.181585471,0
132.9168451,2.14777034,0.185167411,0
133.016119,2.149579531,0.15875096,0
133.107434,2.151607671,0.132502158,0
133.1828179,2.152297535,0.11482136,0
133.2931511,2.153516664,0.118365685,0
133.382884,2.154903406,0.231729745,0
133.4970171,2.156529504,0.128929147,0
133.5833621,2.158659322,0.34894931,0
133.683347,2.161351836,0.421388882,0
133.783509,2.161863968,0.067548374,0
133.8826861,2.160641283,-0.204315235,0
133.983954,2.160323551,-0.044720301,0
134.0829501,2.159646946,-0.114430985,0
134.2227101,2.159092693,-0.032788527,0
134.283684,2.157932288,-0.098325075,0
134.384238,2.155432736,-0.391189563,0
134.4846361,2.152418764,-0.464761571,0
134.5849891,2.151439374,-0.1656395,0
134.684309,2.150792012,-0.104431956,0
134.785259,2.149834109,-0.129187669,0
134.8895431,2.148983029,-0.107520764,0
134.9932551,2.145805408,-0.283572537,0
135.090055,2.142205848,-0.553027453,0
135.191529,2.14037111,-0.266278418,0
135.3096061,2.140469293,0.004485912,0
135.4037151,2.140200677,-0.019458622,0
135.5081069,2.138685723,-0.108991051,0
135.619736,2.136573951,-0.155121106,0
135.7165492,2.134173637,-0.20338682,0
135.79583,2.131772297,-0.308010628,0
135.903898,2.12822262,-0.34463945,0
135.9997561,2.125385902,-0.277991992,0
136.103224,2.12093096,-0.489146094,0
136.2002029,2.116021343,-0.544773217,0
136.2831411,2.113085577,-0.466420204,0
136.3829381,2.111450416,-0.244069837,0
136.5105309,2.111626083,0.019338559,0
136.6095312,2.112449147,0.079911585,0
136.6847501,2.114289522,0.259902029,0
136.8151631,2.11602778,0.19758221,0
136.8851252,2.117595364,0.252881688,0
137.0100341,2.119053637,0.135020804,0
137.0916851,2.119892335,0.079228681,0
137.2179461,2.121854473,0.126612383,0
137.2834201,2.125128121,0.419898233,0
137.38307,2.129787287,0.67386072,0
137.515708,2.133079477,0.265547002,0
137.5827692,2.134661569,0.21972761,0
137.691788,2.133593593,-0.101804845,0
137.7821879,2.131992466,-0.275230163,0
137.8835661,2.13215602,0.026384491,0
138.018476,2.13330653,0.095936108,0
138.0866911,2.134584313,0.146833206,0
138.220099,2.135521305,0.071585221,0
138.316118,2.135901853,0.026426079,0
138.3836641,2.137024796,0.123297451,0
138.5198569,2.138167865,0.1155272,0
138.583195,2.14067289,0.410423292,0
138.6880012,2.143511366,0.311660514,0
138.783587,2.14459453,0.16702653,0
138.9179831,2.142324098,-0.184551983,0
138.9834521,2.13771929,-0.754451831,0
139.0889142,2.132860805,-0.585573655,0
139.1896582,2.130139013,-0.424387391,0
139.3131831,2.128695605,-0.145881772,0
139.389889,2.128076751,-0.065712932,0
139.4899561,2.126824988,-0.138896146,0
139.590318,2.123698566,-0.396168092,0
139.6840081,2.118391132,-0.737118948,0
139.792762,2.113133928,-0.691232319,0
139.8904231,2.10881077,-0.474676396,0
